Id,Label,PageRank,InDegree,OutDegree,Community,NeighborCommunities,BridgeScore,Url
17679,math/0303109,120.28907425364835,500,1,723276,1,120.28907425364835,https://arxiv.org/abs/math/0303109
473193,hep-th/9711200,556.2940054324418,9866,70,218682,39,21695.46621186523,https://arxiv.org/abs/hep-th/9711200
926193,math/9810105,23.684761746575536,50,3,656283,1,23.684761746575536,https://arxiv.org/abs/math/9810105
210231,hep-th/0005016,56.53228035606425,1223,13,839901,6,339.1936821363855,https://arxiv.org/abs/hep-th/0005016
186753,1011.3027,74.01223587592607,404,0,901071,0,0.0,https://arxiv.org/abs/1011.3027
380637,1209.5145,29.696198881141445,94,1,102093,1,29.696198881141445,https://arxiv.org/abs/1209.5145
775755,astro-ph/0109152,29.777429140298942,76,13,12886,5,148.88714570149472,https://arxiv.org/abs/astro-ph/0109152
294819,1211.5405,26.65136508100059,15,1,542969,1,26.65136508100059,https://arxiv.org/abs/1211.5405
500241,astro-ph/9707018,21.410857492190335,11,2,30982,1,21.410857492190335,https://arxiv.org/abs/astro-ph/9707018
824973,astro-ph/9608054,20.72254651222954,18,2,794369,1,20.72254651222954,https://arxiv.org/abs/astro-ph/9608054
355221,1108.1435,23.804633253684816,208,0,260814,0,0.0,https://arxiv.org/abs/1108.1435
427677,hep-ex/9503002,29.61316945223919,256,0,322217,2,59.22633890447838,https://arxiv.org/abs/hep-ex/9503002
234063,hep-th/9905111,139.30441593441418,2958,598,218682,39,5432.872221442153,https://arxiv.org/abs/hep-th/9905111
292785,alg-geom/9506012,27.060945531287725,137,0,208535,1,27.060945531287725,https://arxiv.org/abs/alg-geom/9506012
136185,hep-th/9301052,24.682065449922252,563,0,298253,3,74.04619634976676,https://arxiv.org/abs/hep-th/9301052
202743,hep-ph/9403387,26.552111384700808,95,0,594288,1,26.552111384700808,https://arxiv.org/abs/hep-ph/9403387
676461,hep-ph/9805471,61.492580009683415,133,19,677654,12,737.910960116201,https://arxiv.org/abs/hep-ph/9805471
723915,hep-lat/0402030,20.614859071685718,221,14,713730,0,0.0,https://arxiv.org/abs/hep-lat/0402030
457515,hep-th/9603161,38.775253396381125,549,27,48666,5,193.87626698190562,https://arxiv.org/abs/hep-th/9603161
352509,cond-mat/9805045,21.69008855487029,6,2,704330,1,21.69008855487029,https://arxiv.org/abs/cond-mat/9805045
471909,hep-ph/9902471,35.55415513100181,42,6,322217,2,71.10831026200361,https://arxiv.org/abs/hep-ph/9902471
29043,hep-th/9410237,31.07609268372642,132,2,658293,1,31.07609268372642,https://arxiv.org/abs/hep-th/9410237
273819,math/0110169,34.051937290975864,67,0,543947,1,34.051937290975864,https://arxiv.org/abs/math/0110169
149187,hep-th/9812219,21.609297159256574,381,20,271284,5,108.04648579628287,https://arxiv.org/abs/hep-th/9812219
160059,hep-th/9609026,44.88914901060633,260,12,20620,5,224.44574505303166,https://arxiv.org/abs/hep-th/9609026
564633,1001.3404,29.16800625039921,97,0,131772,0,0.0,https://arxiv.org/abs/1001.3404
464427,quant-ph/9603004,43.65121553268787,31,5,599207,2,87.30243106537574,https://arxiv.org/abs/quant-ph/9603004
387765,hep-ph/0512044,49.45213016065385,55,15,957629,2,98.9042603213077,https://arxiv.org/abs/hep-ph/0512044
603105,astro-ph/9703014,20.542168348799844,12,4,653493,3,61.62650504639953,https://arxiv.org/abs/astro-ph/9703014
515379,1502.01589,173.37378133146484,4484,321,126308,9,1560.3640319831836,https://arxiv.org/abs/1502.01589
339963,hep-th/9505025,25.3832110474373,27,11,658293,2,50.7664220948746,https://arxiv.org/abs/hep-th/9505025
969177,0709.1163,63.18357415679711,240,25,814923,0,0.0,https://arxiv.org/abs/0709.1163
536007,astro-ph/9701191,26.44354763891041,18,0,12886,2,52.88709527782082,https://arxiv.org/abs/astro-ph/9701191
702861,hep-th/9205088,41.20324828448792,82,0,735289,1,41.20324828448792,https://arxiv.org/abs/hep-th/9205088
117249,hep-th/9507115,30.995198076851423,127,8,658293,2,61.99039615370285,https://arxiv.org/abs/hep-th/9507115
151401,hep-ph/9611292,20.872026156875407,25,2,744207,2,41.744052313750814,https://arxiv.org/abs/hep-ph/9611292
43935,quant-ph/9707014,20.452037818353983,13,0,599207,2,40.904075636707965,https://arxiv.org/abs/quant-ph/9707014
698703,cond-mat/0012112,42.335418899074135,4,1,614869,1,42.335418899074135,https://arxiv.org/abs/cond-mat/0012112
320769,1007.2241,23.76610523852699,1039,9,322217,2,47.53221047705398,https://arxiv.org/abs/1007.2241
943545,quant-ph/0402130,26.580081530866916,104,3,259468,1,26.580081530866916,https://arxiv.org/abs/quant-ph/0402130
590169,hep-th/9706192,45.66138120687732,75,33,506615,11,502.27519327565057,https://arxiv.org/abs/hep-th/9706192
493107,hep-ph/9309335,51.44710329732349,212,2,358445,5,257.2355164866174,https://arxiv.org/abs/hep-ph/9309335
113871,1301.3557,23.597521261521564,69,1,697359,1,23.597521261521564,https://arxiv.org/abs/1301.3557
576531,quant-ph/9503007,66.08075718539229,12,0,768431,3,198.24227155617686,https://arxiv.org/abs/quant-ph/9503007
809727,1401.7329,24.7036601514471,99,6,553753,1,24.7036601514471,https://arxiv.org/abs/1401.7329
489399,math/0609708,29.13546224974765,5,1,535588,1,29.13546224974765,https://arxiv.org/abs/math/0609708
265167,hep-ph/0206293,31.55821212996068,744,43,322217,2,63.11642425992136,https://arxiv.org/abs/hep-ph/0206293
381231,1506.03365,26.72558914999788,138,7,787631,4,106.90235659999152,https://arxiv.org/abs/1506.03365
841125,hep-ph/0207036,20.890285382438776,896,63,527053,6,125.34171229463266,https://arxiv.org/abs/hep-ph/0207036
251169,hep-th/9511222,94.72094285213214,379,10,658293,15,1420.8141427819821,https://arxiv.org/abs/hep-th/9511222
667449,0803.2868,33.04705199585565,89,3,437810,4,132.1882079834226,https://arxiv.org/abs/0803.2868
245589,astro-ph/0502148,35.6825298999948,22,4,349052,2,71.3650597999896,https://arxiv.org/abs/astro-ph/0502148
293163,cond-mat/0312490,34.53890513252281,40,1,195149,1,34.53890513252281,https://arxiv.org/abs/cond-mat/0312490
566313,quant-ph/9901025,26.51702086277331,33,12,599207,3,79.55106258831994,https://arxiv.org/abs/quant-ph/9901025
816117,1109.4897,27.859679926085427,294,1,314313,1,27.859679926085427,https://arxiv.org/abs/1109.4897
601779,hep-lat/9310022,23.76170641592475,488,0,713730,1,23.76170641592475,https://arxiv.org/abs/hep-lat/9310022
656985,1503.08895,22.31373645586965,58,10,843965,3,66.94120936760895,https://arxiv.org/abs/1503.08895
543147,hep-th/9604119,25.097331563216468,116,14,658293,5,125.48665781608234,https://arxiv.org/abs/hep-th/9604119
671487,hep-ex/0606025,29.928708549730356,268,37,197069,3,89.78612564919106,https://arxiv.org/abs/hep-ex/0606025
703443,hep-th/9703166,40.15759352714663,774,20,471284,9,361.41834174431966,https://arxiv.org/abs/hep-th/9703166
794601,cond-mat/0502464,26.29699928688446,67,16,649922,1,26.29699928688446,https://arxiv.org/abs/cond-mat/0502464
214923,0709.2092,22.376570209484335,1032,27,322217,1,22.376570209484335,https://arxiv.org/abs/0709.2092
697359,1409.1556,836.8941422866658,4035,16,711101,6,5021.364853719995,https://arxiv.org/abs/1409.1556
479613,astro-ph/9703111,30.086758909692463,44,3,818871,2,60.17351781938493,https://arxiv.org/abs/astro-ph/9703111
657759,0805.4411,21.20776614611153,189,2,436635,0,0.0,https://arxiv.org/abs/0805.4411
675927,cond-mat/0607314,26.981639329680018,58,7,257234,2,53.963278659360036,https://arxiv.org/abs/cond-mat/0607314
855057,hep-th/9508091,27.130218355264404,57,11,658293,8,217.04174684211523,https://arxiv.org/abs/hep-th/9508091
715191,cond-mat/9705075,33.39259502133895,20,1,393761,1,33.39259502133895,https://arxiv.org/abs/cond-mat/9705075
388677,nucl-th/0104066,36.78736694745521,33,8,107844,2,73.57473389491042,https://arxiv.org/abs/nucl-th/0104066
454323,gr-qc/9409013,36.79647395437244,115,0,949133,3,110.38942186311732,https://arxiv.org/abs/gr-qc/9409013
634803,1502.05477,39.94769893310327,77,3,933208,4,159.79079573241307,https://arxiv.org/abs/1502.05477
561759,hep-th/9506150,21.380764758845572,132,9,595822,3,64.14229427653672,https://arxiv.org/abs/hep-th/9506150
744051,0805.1726,41.127559277976886,981,64,454004,1,41.127559277976886,https://arxiv.org/abs/0805.1726
808725,1110.3193,76.5010645678576,1109,0,436554,0,0.0,https://arxiv.org/abs/1110.3193
73035,hep-th/0106001,28.239376093006538,282,17,357629,4,112.95750437202615,https://arxiv.org/abs/hep-th/0106001
427413,hep-ph/9708329,39.55767487668882,53,7,677654,6,237.34604926013293,https://arxiv.org/abs/hep-ph/9708329
943923,hep-ph/0005025,25.775822535221458,82,303,498926,11,283.53404788743603,https://arxiv.org/abs/hep-ph/0005025
777783,hep-th/9507012,70.54753377383685,171,7,658293,5,352.73766886918423,https://arxiv.org/abs/hep-th/9507012
42651,hep-th/9608117,21.071687098191617,146,34,658293,7,147.50180968734134,https://arxiv.org/abs/hep-th/9608117
977787,hep-ph/0306267,41.33770604757578,51,0,329915,1,41.33770604757578,https://arxiv.org/abs/hep-ph/0306267
94059,hep-th/9511064,46.53136097613378,105,7,259100,5,232.65680488066891,https://arxiv.org/abs/hep-th/9511064
393543,astro-ph/9909076,22.063572928979315,25,1,211980,2,44.12714585795863,https://arxiv.org/abs/astro-ph/9909076
397503,hep-th/9511080,30.32853119456874,192,10,658293,5,151.6426559728437,https://arxiv.org/abs/hep-th/9511080
804981,astro-ph/9807084,23.512491689745133,55,4,720773,1,23.512491689745133,https://arxiv.org/abs/astro-ph/9807084
846699,hep-th/9210046,87.24151545524923,275,0,67094,5,436.2075772762461,https://arxiv.org/abs/hep-th/9210046
928065,1209.3114,31.651534712012804,251,0,429924,0,0.0,https://arxiv.org/abs/1209.3114
426309,1801.02634,32.345061099596016,161,4,128255,1,32.345061099596016,https://arxiv.org/abs/1801.02634
665457,hep-th/9304154,55.69999891455469,147,6,658293,6,334.19999348732813,https://arxiv.org/abs/hep-th/9304154
365355,q-alg/9607022,52.48282398978321,25,7,272755,2,104.96564797956643,https://arxiv.org/abs/q-alg/9607022
857151,hep-ph/0208156,20.53801717051511,506,15,322217,1,20.53801717051511,https://arxiv.org/abs/hep-ph/0208156
939645,astro-ph/9901388,38.526880045498096,162,10,246082,4,154.10752018199238,https://arxiv.org/abs/astro-ph/9901388
116853,hep-ex/9908021,20.373659113463635,69,21,349348,1,20.373659113463635,https://arxiv.org/abs/hep-ex/9908021
540261,cond-mat/0308297,31.713138405932188,12,1,911382,1,31.713138405932188,https://arxiv.org/abs/cond-mat/0308297
687273,astro-ph/9911389,26.36713128171734,45,12,12886,6,158.20278769030404,https://arxiv.org/abs/astro-ph/9911389
468477,astro-ph/0201438,25.665515102365447,4,4,12886,2,51.331030204730894,https://arxiv.org/abs/astro-ph/0201438
464007,quant-ph/9512032,164.8321912521001,126,0,348415,7,1153.8253387647007,https://arxiv.org/abs/quant-ph/9512032
356679,hep-lat/0004010,30.736310876708405,31,0,678650,1,30.736310876708405,https://arxiv.org/abs/hep-lat/0004010
339105,hep-th/9509148,49.574356082453136,72,13,658293,2,99.14871216490627,https://arxiv.org/abs/hep-th/9509148
846567,cond-mat/0403091,25.545635800182758,56,5,846567,1,25.545635800182758,https://arxiv.org/abs/cond-mat/0403091
123279,1212.5701,430.6771390567946,838,1,44691,5,2153.385695283973,https://arxiv.org/abs/1212.5701
827145,astro-ph/0010346,111.37294650864048,182,1,197069,5,556.8647325432024,https://arxiv.org/abs/astro-ph/0010346
759879,hep-th/9309335,24.180123494177735,13,0,80094,1,24.180123494177735,https://arxiv.org/abs/hep-th/9309335
924837,hep-th/9510140,22.540142085896974,88,0,924837,0,0.0,https://arxiv.org/abs/hep-th/9510140
474027,astro-ph/9907229,23.33730473488922,19,1,304946,1,23.33730473488922,https://arxiv.org/abs/astro-ph/9907229
234525,astro-ph/9902239,42.27418599455326,123,4,905700,1,42.27418599455326,https://arxiv.org/abs/astro-ph/9902239
907467,hep-ph/0409146,20.36876033241015,945,11,322217,1,20.36876033241015,https://arxiv.org/abs/hep-ph/0409146
765472,hep-th/9510053,25.613616290962913,52,2,658293,3,76.84084887288874,https://arxiv.org/abs/hep-th/9510053
20620,hep-th/9703040,61.15050179870648,191,51,20620,16,978.4080287793037,https://arxiv.org/abs/hep-th/9703040
730240,astro-ph/9412087,33.17472818494336,9,1,957629,1,33.17472818494336,https://arxiv.org/abs/astro-ph/9412087
539584,hep-th/9612146,23.801343874292858,330,23,259100,10,238.01343874292857,https://arxiv.org/abs/hep-th/9612146
158782,astro-ph/9908159,26.65397206083762,217,5,260814,2,53.30794412167524,https://arxiv.org/abs/astro-ph/9908159
502846,quant-ph/9601021,25.63775916572251,9,4,392924,1,25.63775916572251,https://arxiv.org/abs/quant-ph/9601021
806560,hep-ph/9412201,34.32528890995054,81,0,344458,2,68.65057781990107,https://arxiv.org/abs/hep-ph/9412201
560830,cond-mat/9709159,25.893152024767158,7,1,47975,2,51.786304049534316,https://arxiv.org/abs/cond-mat/9709159
470650,hep-th/9609122,30.323651402208668,307,10,48666,2,60.647302804417336,https://arxiv.org/abs/hep-th/9609122
505228,hep-th/9609128,26.040348072707015,61,4,272755,2,52.08069614541403,https://arxiv.org/abs/hep-th/9609128
727942,hep-th/0302219,45.26129537305748,841,12,226631,7,316.82906761140237,https://arxiv.org/abs/hep-th/0302219
517978,hep-th/9601023,37.93896030665621,63,11,218682,4,151.75584122662485,https://arxiv.org/abs/hep-th/9601023
823150,hep-ph/9608491,29.228532284321837,48,1,750425,3,87.68559685296552,https://arxiv.org/abs/hep-ph/9608491
332740,hep-th/9309152,31.784572266025727,8,1,767552,2,63.56914453205145,https://arxiv.org/abs/hep-th/9309152
278800,hep-ph/9802284,30.680698251911977,20,2,67094,1,30.680698251911977,https://arxiv.org/abs/hep-ph/9802284
63112,1210.2684,24.901627243463846,46,3,132597,0,0.0,https://arxiv.org/abs/1210.2684
493534,1303.5062,47.766506011366076,732,0,436554,2,95.53301202273215,https://arxiv.org/abs/1303.5062
782386,1303.0733,66.74772684043492,219,11,759495,0,0.0,https://arxiv.org/abs/1303.0733
657244,astro-ph/9701008,21.726004059780745,12,0,12886,1,21.726004059780745,https://arxiv.org/abs/astro-ph/9701008
294688,1303.5082,36.712674144411956,1278,225,226631,8,293.70139315529565,https://arxiv.org/abs/1303.5082
69334,hep-th/9307121,57.4960704331336,21,5,658293,3,172.4882112994008,https://arxiv.org/abs/hep-th/9307121
394654,1605.02688,87.39018001589442,541,12,697359,5,436.9509000794721,https://arxiv.org/abs/1605.02688
911740,hep-ph/9903358,22.192536807370733,201,6,590098,1,22.192536807370733,https://arxiv.org/abs/hep-ph/9903358
870766,astro-ph/9912422,32.335724856752044,9,0,260455,2,64.67144971350409,https://arxiv.org/abs/astro-ph/9912422
710410,astro-ph/9812133,133.72274212237352,2614,11,246082,12,1604.6729054684822,https://arxiv.org/abs/astro-ph/9812133
953434,hep-th/9506160,100.43664834148373,76,11,658293,7,703.0565383903861,https://arxiv.org/abs/hep-th/9506160
173104,hep-th/9511173,66.26594394220903,98,7,658293,3,198.7978318266271,https://arxiv.org/abs/hep-th/9511173
920272,math-ph/0010025,116.26804490369375,1258,3,52066,4,465.072179614775,https://arxiv.org/abs/math-ph/0010025
16336,0901.0002,52.503256814537686,1909,162,322217,6,315.0195408872261,https://arxiv.org/abs/0901.0002
334402,cond-mat/0406426,28.700243793493826,34,2,501160,2,57.40048758698765,https://arxiv.org/abs/cond-mat/0406426
123028,hep-th/9506144,20.4808004013613,137,12,658293,3,61.4424012040839,https://arxiv.org/abs/hep-th/9506144
155080,hep-ph/9611433,24.747497790227104,187,2,355969,3,74.24249337068132,https://arxiv.org/abs/hep-ph/9611433
506620,hep-th/0110258,25.425902934872216,146,23,116179,2,50.85180586974443,https://arxiv.org/abs/hep-th/0110258
758116,hep-th/9407106,23.58672912524783,67,4,80094,3,70.7601873757435,https://arxiv.org/abs/hep-th/9407106
288700,0808.3773,22.85775650163211,190,14,644835,2,45.71551300326422,https://arxiv.org/abs/0808.3773
66400,hep-th/9610249,22.688227743129193,230,16,658293,6,136.12936645877517,https://arxiv.org/abs/hep-th/9610249
604570,physics/0703039,46.61789103924453,461,3,322217,3,139.8536731177336,https://arxiv.org/abs/physics/0703039
76402,astro-ph/0306581,69.13114610763184,285,0,446531,1,69.13114610763184,https://arxiv.org/abs/astro-ph/0306581
157090,astro-ph/0210394,34.77925167874231,121,1,815919,1,34.77925167874231,https://arxiv.org/abs/astro-ph/0210394
827782,hep-ph/9907231,21.760732318110673,107,2,322217,2,43.521464636221346,https://arxiv.org/abs/hep-ph/9907231
507664,hep-ph/9504324,47.18177820883722,120,0,672029,5,235.9088910441861,https://arxiv.org/abs/hep-ph/9504324
322480,hep-th/0002230,30.018693477843037,940,39,95741,9,270.16824130058734,https://arxiv.org/abs/hep-th/0002230
867046,hep-ph/9608310,34.551656047770976,28,2,590098,1,34.551656047770976,https://arxiv.org/abs/hep-ph/9608310
538372,gr-qc/9310006,244.98635950483998,224,0,158248,6,1469.9181570290398,https://arxiv.org/abs/gr-qc/9310006
440536,hep-th/0108187,21.25587250994651,337,8,601187,1,21.25587250994651,https://arxiv.org/abs/hep-th/0108187
651766,hep-th/9510200,52.26329025197064,96,4,658293,6,313.57974151182384,https://arxiv.org/abs/hep-th/9510200
482452,cond-mat/9407022,37.41432406887147,22,0,599207,2,74.82864813774295,https://arxiv.org/abs/cond-mat/9407022
725968,1206.5538,75.8295396715498,63,10,697359,5,379.147698357749,https://arxiv.org/abs/1206.5538
895792,astro-ph/0309368,21.68018700614454,325,10,246082,1,21.68018700614454,https://arxiv.org/abs/astro-ph/0309368
913696,hep-ph/9510396,35.93709275036831,35,1,144234,1,35.93709275036831,https://arxiv.org/abs/hep-ph/9510396
943054,astro-ph/0407372,27.104475916524862,353,16,246082,2,54.208951833049724,https://arxiv.org/abs/astro-ph/0407372
394450,0707.1889,47.24872667511704,215,32,363873,1,47.24872667511704,https://arxiv.org/abs/0707.1889
230488,1412.6806,53.42385265309784,311,8,697359,4,213.69541061239136,https://arxiv.org/abs/1412.6806
227692,astro-ph/0005004,70.28411998875043,208,8,109181,6,421.7047199325026,https://arxiv.org/abs/astro-ph/0005004
80140,hep-th/9608024,92.94524083041864,443,48,658293,15,1394.1786124562796,https://arxiv.org/abs/hep-th/9608024
417190,hep-ph/0011241,25.390128158907785,368,7,590098,1,25.390128158907785,https://arxiv.org/abs/hep-ph/0011241
968128,math/0306378,35.30652130176066,143,10,543947,2,70.61304260352132,https://arxiv.org/abs/math/0306378
615034,nucl-th/0301099,21.760499760313408,226,7,436635,1,21.760499760313408,https://arxiv.org/abs/nucl-th/0301099
207226,1312.6034,52.78261895510369,363,1,697359,1,52.78261895510369,https://arxiv.org/abs/1312.6034
278032,hep-ex/9701014,23.38487875807875,20,6,946271,2,46.7697575161575,https://arxiv.org/abs/hep-ex/9701014
938668,quant-ph/0602096,38.380124083820775,210,35,591094,4,153.5204963352831,https://arxiv.org/abs/quant-ph/0602096
150532,hep-ph/9512336,36.947298575821904,201,3,189694,3,110.84189572746571,https://arxiv.org/abs/hep-ph/9512336
701956,physics/0308063,21.50775702663461,110,0,946271,0,0.0,https://arxiv.org/abs/physics/0308063
774202,hep-th/9802068,24.263465862721116,350,26,790825,8,194.10772690176893,https://arxiv.org/abs/hep-th/9802068
138298,hep-lat/9504015,25.99383967031736,29,0,522271,1,25.99383967031736,https://arxiv.org/abs/hep-lat/9504015
465190,math/9712268,48.54103035458507,19,0,586348,2,97.08206070917014,https://arxiv.org/abs/math/9712268
